"Reference","JulianDate","Gear","Longitude","Latitude","StartDepth","Zone","month","year","starttime","effort","n","season","CPUE"
"TBM2007090501",263,300,-82.616233,27.762967,6.1,"B",9,2007,10,15.5652,0,4,0
"TBM2007090502",263,300,-82.6318,27.70385,2.7,"B",9,2007,10,14.824,0,4,0
"TBM2007090503",263,300,-82.706717,27.648367,2.5,"D",9,2007,11,16.3064,0,4,0
"TBM2007090504",263,300,-82.660883,27.641117,4.7,"D",9,2007,12,15.5652,0,4,0
"TBM2007090506",263,300,-82.704867,27.57775,6.5,"E",9,2007,13,14.0828,0,4,0
"TBM2007090507",263,300,-82.707067,27.5359,1.9,"E",9,2007,14,14.0828,0,4,0
"TBM2007090607",249,160,-82.617567,27.584267,1.2,"E",9,2007,13,41.2,0,4,0
"TBM2007090702",264,300,-82.574333,27.954233,4.2,"A",9,2007,9,14.824,0,4,0
"TBM2007090704",264,300,-82.67315,28.0001,1.8,"A",9,2007,10,15.5652,2,4,0.128491763677948
"TBM2007090708",264,300,-82.588267,27.870933,2.5,"B",9,2007,13,14.824,0,4,0
"TBM2007090709",264,300,-82.550283,27.886633,6.3,"A",9,2007,14,16.3064,0,4,0
"TBM2007090803",261,300,-82.514433,27.4934,1.1,"N",9,2007,9,6.6708,0,4,0
"TBM2007090804",261,300,-82.494833,27.477567,1.2,"N",9,2007,10,7.412,0,4,0
"TBM2007090807",261,300,-82.52755,27.510733,1.9,"M",9,2007,11,7.412,0,4,0
"TBM2007090808",261,300,-82.5157,27.515583,1.8,"M",9,2007,11,7.412,0,4,0
"TBM2007090809",261,300,-82.490933,27.5289,1,"M",9,2007,12,7.412,0,4,0
"TBM2007090901",260,160,-82.698717,27.63655,0.4,"D",9,2007,8,41.2,0,4,0
"TBM2007090902",260,160,-82.724283,27.630917,0.4,"D",9,2007,9,41.2,0,4,0
"TBM2007090904",260,160,-82.737333,27.644983,1.5,"D",9,2007,10,41.2,0,4,0
"TBM2007091001",263,160,-82.59355,27.8417,0.9,"B",9,2007,8,41.2,0,4,0
"TBM2007091002",263,160,-82.597683,27.85805,1.2,"B",9,2007,9,41.2,0,4,0
"TBM2007091003",263,160,-82.619283,27.819467,0.6,"B",9,2007,11,41.2,0,4,0
"TBM2007091004",263,160,-82.610417,27.804533,2.2,"B",9,2007,12,41.2,0,4,0
"TBM2007091102",249,300,-82.456433,27.93685,5,"C",9,2007,10,14.824,0,4,0
"TBM2007091105",249,300,-82.4683,27.8222,2,"C",9,2007,11,14.824,0,4,0
"TBM2007091107",249,300,-82.4152,27.8093,4.6,"C",9,2007,12,14.824,0,4,0
"TBM2007091109",249,300,-82.441783,27.907917,4.1,"C",9,2007,13,15.5652,0,4,0
"TBM2007091204",271,160,-82.686633,27.503983,0.7,"E",9,2007,11,41.2,0,4,0
"TBM2007094103",253,300,-82.387283,27.858267,2.6,"K",9,2007,9,7.412,0,4,0
"TBM2007094104",253,300,-82.3788,27.858433,2.4,"K",9,2007,10,7.412,0,4,0
"TBM2007100102",274,300,-82.483683,27.524,1.3,"M",10,2007,9,7.412,0,4,0
"TBM2007100107",274,300,-82.5489,27.504467,2.7,"M",10,2007,11,7.412,0,4,0
"TBM2007100108",274,300,-82.531683,27.51345,1.1,"M",10,2007,11,7.412,0,4,0
"TBM2007100114",274,300,-82.496233,27.482417,1,"N",10,2007,15,8.1532,0,4,0
"TBM2007100115",274,300,-82.52005,27.49345,1.4,"N",10,2007,15,8.1532,0,4,0
"TBM2007100201",274,160,-82.398217,27.85095,0.4,"C",10,2007,9,41.2,1,4,0.0242718446601942
"TBM2007100202",274,160,-82.420783,27.844917,0.6,"C",10,2007,10,41.2,0,4,0
"TBM2007100203",274,160,-82.393833,27.814283,1,"C",10,2007,12,41.2,0,4,0
"TBM2007100206",274,160,-82.437017,27.876783,1.9,"C",10,2007,15,41.2,0,4,0
"TBM2007100301",275,160,-82.7107,27.642,0.8,"D",10,2007,8,41.2,0,4,0
"TBM2007100302",275,160,-82.73365,27.62015,0.5,"D",10,2007,9,41.2,0,4,0
"TBM2007100303",275,160,-82.678067,27.6587,2.1,"D",10,2007,11,41.2,0,4,0
"TBM2007100306",275,160,-82.64,27.738,1,"B",10,2007,14,41.2,0,4,0
"TBM2007100402",274,300,-82.654333,27.5242,2.6,"E",10,2007,9,12.6004,0,4,0
"TBM2007100406",274,300,-82.60345,27.536917,2.6,"E",10,2007,12,16.3064,0,4,0
"TBM2007100502",275,300,-82.5788,27.688067,7.4,"E",10,2007,9,14.0828,0,4,0
"TBM2007100503",275,300,-82.627267,27.6641,6.3,"B",10,2007,10,15.5652,0,4,0
"TBM2007100505",275,300,-82.654167,27.683033,1.9,"D",10,2007,11,15.5652,0,4,0
"TBM2007100508",275,300,-82.739733,27.6502,3.6,"D",10,2007,13,14.824,0,4,0
"TBM2007100601",276,160,-82.591583,27.876817,1.2,"B",10,2007,8,41.2,0,4,0
"TBM2007100602",276,160,-82.596633,27.874233,1.6,"B",10,2007,9,41.2,0,4,0
"TBM2007100605",276,160,-82.623533,27.7914,2,"B",10,2007,12,41.2,0,4,0
"TBM2007100702",277,160,-82.6816,27.5161,0.9,"E",10,2007,9,41.2,0,4,0
"TBM2007100703",277,160,-82.555233,27.599733,0.6,"E",10,2007,11,41.2,0,4,0
"TBM2007100705",277,160,-82.622467,27.536533,0.4,"E",10,2007,13,41.2,0,4,0
"TBM2007100706",277,160,-82.59695,27.558833,0.4,"E",10,2007,14,41.2,1,4,0.0242718446601942
"TBM2007100801",276,300,-82.44775,27.6991,1.6,"L",10,2007,8,8.8944,0,4,0
"TBM2007100802",276,300,-82.41865,27.671917,1.8,"L",10,2007,9,6.6708,0,4,0
"TBM2007100803",276,300,-82.424533,27.668283,2.6,"L",10,2007,10,8.1532,0,4,0
"TBM2007100808",276,300,-82.4805,27.71045,1,"L",10,2007,12,5.9296,0,4,0
"TBM2007100810",276,300,-82.460717,27.70705,1.4,"L",10,2007,12,6.6708,0,4,0
"TBM2007100811",276,300,-82.453983,27.7173,2.5,"L",10,2007,13,7.412,0,4,0
"TBM2007100901",281,160,-82.630333,27.890283,0.8,"A",10,2007,9,41.2,0,4,0
"TBM2007100903",281,160,-82.707283,27.928717,0.9,"A",10,2007,10,41.2,0,4,0
"TBM2007100905",281,160,-82.68835,28.02565,1.6,"A",10,2007,11,41.2,0,4,0
"TBM2007100906",281,160,-82.664517,28.00895,1.1,"A",10,2007,12,41.2,0,4,0
"TBM2007101001",276,300,-82.442217,27.90035,5,"C",10,2007,9,13.3416,0,4,0
"TBM2007101002",276,300,-82.45095,27.7704,3.4,"C",10,2007,10,15.5652,0,4,0
"TBM2007101004",276,300,-82.507267,27.81925,2.5,"C",10,2007,11,14.824,0,4,0
"TBM2007101006",276,300,-82.458117,27.868833,4,"C",10,2007,12,14.824,0,4,0
"TBM2007101101",277,300,-82.541517,27.9302,2.6,"A",10,2007,9,14.824,0,4,0
"TBM2007101102",277,300,-82.599483,27.970517,3.3,"A",10,2007,10,15.5652,0,4,0
"TBM2007101103",277,300,-82.61775,27.966967,4.7,"A",10,2007,10,14.824,0,4,0
"TBM2007101203",282,160,-82.498667,27.68285,0.6,"E",10,2007,10,41.2,0,4,0
"TBM2007101204",282,300,-82.553267,27.821783,3.8,"B",10,2007,12,14.824,0,4,0
"TBM2007101205",282,300,-82.576633,27.802333,6.5,"B",10,2007,12,14.824,0,4,0
"TBM2007104206",295,300,-82.379033,27.8586,2.7,"K",10,2007,11,6.6708,0,4,0
"TBM2007104207",295,300,-82.377283,27.85655,1.2,"K",10,2007,11,5.9296,0,4,0
"TBM2007110106",305,300,-82.580383,27.554433,2.4,"E",11,2007,11,14.824,0,1,0
"TBM2007110107",305,300,-82.5822,27.509917,3.8,"E",11,2007,13,14.824,0,1,0
"TBM2007110201",306,300,-82.612533,27.8428,2.7,"B",11,2007,9,13.3416,0,1,0
"TBM2007110202",306,300,-82.595033,27.801083,2.4,"B",11,2007,10,14.824,0,1,0
"TBM2007110205",306,300,-82.60525,27.717667,5.3,"B",11,2007,11,14.824,0,1,0
"TBM2007110301",309,300,-82.550133,27.68745,5.2,"E",11,2007,8,14.824,0,1,0
"TBM2007110304",309,300,-82.539767,27.70285,6.9,"C",11,2007,11,15.5652,0,1,0
"TBM2007110305",309,300,-82.650717,27.6713,3,"D",11,2007,13,14.824,0,1,0
"TBM2007110306",309,300,-82.665333,27.7033,2,"D",11,2007,14,14.824,0,1,0
"TBM2007110404",311,300,-82.42615,27.839583,4.8,"C",11,2007,11,15.5652,0,1,0
"TBM2007110406",311,300,-82.483333,27.898867,2.8,"C",11,2007,12,14.824,0,1,0
"TBM2007110408",311,300,-82.484517,27.9169,2.7,"C",11,2007,13,15.5652,0,1,0
"TBM2007110502",305,300,-82.501267,27.483867,1.8,"N",11,2007,9,6.6708,0,1,0
"TBM2007110504",305,300,-82.494817,27.4688,1.5,"N",11,2007,10,6.6708,0,1,0
"TBM2007110507",305,300,-82.5277,27.501183,1.8,"M",11,2007,12,7.412,0,1,0
"TBM2007110509",305,300,-82.511383,27.5149,1.9,"M",11,2007,13,7.412,0,1,0
"TBM2007110515",305,300,-82.4958,27.524367,2.2,"M",11,2007,15,8.1532,0,1,0
"TBM2007110601",310,160,-82.567717,27.574783,0.9,"E",11,2007,9,41.2,0,1,0
"TBM2007110602",310,160,-82.557567,27.577133,0.7,"E",11,2007,10,41.2,0,1,0
"TBM2007110603",310,160,-82.544567,27.66145,0.5,"E",11,2007,12,41.2,0,1,0
"TBM2007110605",310,160,-82.634367,27.5395,0.8,"E",11,2007,14,41.2,0,1,0
"TBM2007110606",310,160,-82.592083,27.536233,0.5,"E",11,2007,15,41.2,0,1,0
"TBM2007110703",309,160,-82.702833,27.959883,1.6,"A",11,2007,10,41.2,0,1,0
"TBM2007110705",309,160,-82.695983,27.969533,1.3,"A",11,2007,11,41.2,0,1,0
"TBM2007110707",309,160,-82.627,28.002267,2.3,"A",11,2007,13,41.2,0,1,0
"TBM2007110801",311,160,-82.421133,27.844417,0.9,"C",11,2007,9,41.2,1,1,0.0242718446601942
"TBM2007110804",311,160,-82.412567,27.897383,0.5,"C",11,2007,11,41.2,0,1,0
"TBM2007110805",311,160,-82.416783,27.926867,0.6,"C",11,2007,12,41.2,0,1,0
"TBM2007110806",311,160,-82.41435,27.93885,0.9,"C",11,2007,13,41.2,0,1,0
"TBM2007110904",312,160,-82.7218,27.703417,2.5,"D",11,2007,11,41.2,0,1,0
"TBM2007110907",312,160,-82.653083,27.699617,1,"D",11,2007,13,41.2,0,1,0
"TBM2007110908",312,160,-82.677567,27.687783,0.7,"D",11,2007,14,41.2,0,1,0
"TBM2007111005",306,300,-82.422867,27.670633,2,"L",11,2007,11,7.412,0,1,0
"TBM2007111006",306,300,-82.4365,27.67485,2.2,"L",11,2007,12,7.412,0,1,0
"TBM2007111007",306,300,-82.446517,27.68565,1.3,"L",11,2007,12,6.6708,0,1,0
"TBM2007111008",306,300,-82.454683,27.711517,2.2,"L",11,2007,13,7.412,0,1,0
"TBM2007111009",306,300,-82.47135,27.71145,1,"L",11,2007,14,6.6708,0,1,0
"TBM2007111010",306,300,-82.465383,27.709917,1.3,"L",11,2007,14,6.6708,0,1,0
"TBM2007111101",312,300,-82.59845,27.955483,4.9,"A",11,2007,8,15.5652,0,1,0
"TBM2007111102",312,300,-82.68095,27.95075,2.7,"A",11,2007,9,14.824,0,1,0
"TBM2007111103",312,300,-82.7189,27.9414,2.5,"A",11,2007,10,14.824,0,1,0
"TBM2007111201",305,160,-82.627283,27.888733,0.6,"A",11,2007,9,41.2,0,1,0
"TBM2007111202",305,160,-82.612267,27.853933,1.3,"B",11,2007,10,41.2,0,1,0
"TBM2007111203",305,160,-82.551633,27.850383,0.7,"B",11,2007,12,41.2,0,1,0
"TBM2007111204",305,160,-82.5532,27.855133,1.2,"B",11,2007,13,41.2,0,1,0
"TBM2007111205",305,160,-82.55225,27.847417,0.5,"B",11,2007,14,41.2,0,1,0
"TBM2007114502",333,300,-82.3369,27.863433,1.3,"K",11,2007,9,6.6708,0,1,0
"TBM2007114610",333,300,-82.394217,27.854367,7,"K",11,2007,13,6.6708,1,1,0.149907057624273
"TBM2007120103",340,300,-82.489483,27.7611,3.2,"C",12,2007,10,14.824,0,1,0
"TBM2007120104",340,300,-82.4968,27.810883,2.9,"C",12,2007,11,14.824,0,1,0
"TBM2007120105",340,300,-82.413217,27.813067,2,"C",12,2007,12,14.824,0,1,0
"TBM2007120107",340,300,-82.428067,27.77705,5,"C",12,2007,13,14.824,5,1,0.337290879654614
"TBM2007120203",340,160,-82.5183,27.683817,1.9,"E",12,2007,9,41.2,0,1,0
"TBM2007120204",340,160,-82.5366,27.674483,0.4,"E",12,2007,10,41.2,0,1,0
"TBM2007120205",340,160,-82.516483,27.69795,1.1,"E",12,2007,11,41.2,0,1,0
"TBM2007120207",340,160,-82.5143,27.70555,0.5,"C",12,2007,12,41.2,0,1,0
"TBM2007120303",341,160,-82.608217,27.580467,1.2,"E",12,2007,11,41.2,0,1,0
"TBM2007120306",341,300,-82.5785,27.63195,2.3,"E",12,2007,13,14.0828,0,1,0
"TBM2007120308",341,160,-82.542467,27.663983,0.7,"E",12,2007,15,41.2,0,1,0
"TBM2007120401",341,300,-82.57385,27.833367,7.1,"B",12,2007,9,14.824,0,1,0
"TBM2007120402",341,300,-82.623367,27.7649,2.5,"B",12,2007,9,14.824,0,1,0
"TBM2007120404",341,300,-82.58725,27.847833,1.9,"B",12,2007,11,14.0828,0,1,0
"TBM2007120502",344,160,-82.590817,27.812817,1,"B",12,2007,9,41.2,0,1,0
"TBM2007120503",344,160,-82.60535,27.837467,1,"B",12,2007,10,41.2,0,1,0
"TBM2007120504",344,160,-82.611583,27.85285,1.2,"B",12,2007,12,41.2,0,1,0
"TBM2007120602",353,160,-82.497617,27.8251,1.6,"C",12,2007,9,41.2,0,1,0
"TBM2007120603",353,160,-82.430167,27.77165,2.4,"C",12,2007,11,41.2,0,1,0
"TBM2007120605",353,160,-82.446467,27.94015,2.2,"C",12,2007,14,41.2,0,1,0
"TBM2007120701",344,300,-82.709683,27.5818,6.1,"E",12,2007,8,14.0828,0,1,0
"TBM2007120702",344,300,-82.713933,27.616067,6.7,"E",12,2007,9,14.0828,0,1,0
"TBM2007120707",344,300,-82.741333,27.733067,3.2,"D",12,2007,12,14.824,0,1,0
"TBM2007120708",344,300,-82.7395,27.6664,2.6,"D",12,2007,13,14.824,3,1,0.202374527792768
"TBM2007120803",345,300,-82.632617,27.983883,2.4,"A",12,2007,9,14.824,0,1,0
"TBM2007120806",345,300,-82.709267,27.9398,2.7,"A",12,2007,11,14.824,0,1,0
"TBM2007120807",345,300,-82.597017,27.90295,2.4,"A",12,2007,12,14.824,0,1,0
"TBM2007120901",351,300,-82.445883,27.6933,1,"L",12,2007,8,6.6708,0,1,0
"TBM2007120902",351,300,-82.446717,27.69445,1,"L",12,2007,9,6.6708,0,1,0
"TBM2007120903",351,300,-82.448617,27.7079,2.8,"L",12,2007,9,7.412,0,1,0
"TBM2007120904",351,300,-82.465467,27.714183,1.5,"L",12,2007,10,7.412,0,1,0
"TBM2007120905",351,300,-82.468,27.714867,2.1,"L",12,2007,10,7.412,0,1,0
"TBM2007120914",351,300,-82.43525,27.676533,1.3,"L",12,2007,14,7.412,0,1,0
"TBM2007121002",352,160,-82.547533,27.9514,2.2,"A",12,2007,9,41.2,0,1,0
"TBM2007121004",352,160,-82.626217,28.00235,1.2,"A",12,2007,11,41.2,0,1,0
"TBM2007121005",352,160,-82.680017,28.01175,0.7,"A",12,2007,13,41.2,0,1,0
"TBM2007121006",352,160,-82.688283,27.919917,0.7,"A",12,2007,14,41.2,0,1,0
"TBM2007121101",352,300,-82.521983,27.490967,1,"N",12,2007,8,7.412,0,1,0
"TBM2007121102",352,300,-82.492817,27.469267,1.3,"N",12,2007,9,8.1532,0,1,0
"TBM2007121113",352,300,-82.504267,27.526567,1,"M",12,2007,14,7.412,0,1,0
"TBM2007121114",352,300,-82.541483,27.50795,2.2,"M",12,2007,14,7.412,0,1,0
"TBM2007121115",352,300,-82.52705,27.499733,1.9,"M",12,2007,14,7.412,0,1,0
"TBM2007121201",345,160,-82.6412,27.702583,0.9,"B",12,2007,8,41.2,0,1,0
"TBM2007121205",345,160,-82.7144,27.648067,1,"D",12,2007,11,41.2,0,1,0
"TBM2007121206",345,160,-82.7248,27.63245,0.4,"D",12,2007,12,41.2,0,1,0
"TBM2007121207",345,160,-82.71405,27.698017,0.4,"D",12,2007,14,41.2,0,1,0
"TBM2007124209",337,300,-82.368967,27.858417,2,"K",12,2007,13,7.412,0,1,0
"TBM2007124311",337,300,-82.388783,27.857717,2.9,"K",12,2007,12,7.412,4,1,0.539665407447383
"TBM2008010105",4,300,-82.4228,27.670783,1.5,"L",1,2008,11,6.6708,0,1,0
"TBM2008010106",4,300,-82.4377,27.66725,1.5,"L",1,2008,12,7.412,0,1,0
"TBM2008010107",4,300,-82.4376,27.6874,2,"L",1,2008,13,6.6708,0,1,0
"TBM2008010108",4,300,-82.449767,27.702333,1.2,"L",1,2008,13,6.6708,0,1,0
"TBM2008010111",4,300,-82.46665,27.710233,1.2,"L",1,2008,14,6.6708,0,1,0
"TBM2008010112",4,300,-82.47855,27.713833,2.1,"L",1,2008,15,6.6708,0,1,0
"TBM2008010204",9,160,-82.5815,27.596617,0.6,"E",1,2008,11,41.2,0,1,0
"TBM2008010206",9,160,-82.53615,27.675167,0.5,"E",1,2008,13,41.2,0,1,0
"TBM2008010307",16,300,-82.487617,27.526183,1.6,"M",1,2008,11,7.412,0,1,0
"TBM2008010308",16,300,-82.495467,27.52395,1.9,"M",1,2008,12,7.412,0,1,0
"TBM2008010309",16,300,-82.51285,27.517817,2.5,"M",1,2008,12,8.1532,0,1,0
"TBM2008010310",16,300,-82.5216,27.49215,1.1,"N",1,2008,13,7.412,0,1,0
"TBM2008010311",16,300,-82.493167,27.4688,1.2,"N",1,2008,13,8.1532,0,1,0
"TBM2008010401",8,300,-82.735317,27.741217,2.2,"D",1,2008,8,14.824,2,1,0.134916351861846
"TBM2008010402",8,300,-82.701217,27.6543,2.9,"D",1,2008,9,14.824,0,1,0
"TBM2008010405",8,300,-82.599667,27.681433,6.4,"E",1,2008,11,14.0828,0,1,0
"TBM2008010406",8,300,-82.608933,27.754533,5.3,"B",1,2008,12,14.824,0,1,0
"TBM2008010408",8,300,-82.633833,27.704117,2.1,"B",1,2008,13,14.824,1,1,0.0674581759309228
"TBM2008010501",7,300,-82.455,27.934433,5.8,"C",1,2008,9,14.0828,0,1,0
"TBM2008010505",7,300,-82.4621,27.80185,7.5,"C",1,2008,11,14.0828,1,1,0.0710086062430767
"TBM2008010506",7,300,-82.524167,27.71745,3.1,"C",1,2008,12,14.824,0,1,0
"TBM2008010507",7,300,-82.523867,27.740417,6.3,"C",1,2008,12,14.824,0,1,0
"TBM2008010601",8,160,-82.55545,27.94,1.3,"A",1,2008,8,41.2,0,1,0
"TBM2008010603",8,160,-82.533733,27.898033,2,"A",1,2008,10,41.2,1,1,0.0242718446601942
"TBM2008010604",8,160,-82.538433,27.881517,0.5,"B",1,2008,11,41.2,1,1,0.0242718446601942
"TBM2008010606",8,160,-82.532767,27.879967,0.5,"B",1,2008,13,41.2,0,1,0
"TBM2008010702",7,160,-82.6362,27.889417,2,"A",1,2008,9,41.2,0,1,0
"TBM2008010705",7,160,-82.72395,27.938167,1.9,"A",1,2008,12,41.2,0,1,0
"TBM2008010803",14,300,-82.675367,27.971117,2.8,"A",1,2008,10,14.824,2,1,0.134916351861846
"TBM2008010804",14,300,-82.602733,27.961283,4.6,"A",1,2008,11,14.0828,0,1,0
"TBM2008010805",14,300,-82.66175,27.929717,2,"A",1,2008,11,14.824,0,1,0
"TBM2008010806",14,300,-82.594917,27.82395,3.8,"B",1,2008,12,14.824,0,1,0
"TBM2008010902",14,160,-82.484067,27.712167,0.7,"C",1,2008,10,41.2,0,1,0
"TBM2008010904",14,160,-82.478233,27.726833,1.2,"C",1,2008,11,41.2,0,1,0
"TBM2008010905",14,160,-82.424467,27.874717,0.4,"C",1,2008,13,41.2,0,1,0
"TBM2008010906",14,160,-82.479583,27.886517,1.4,"C",1,2008,14,41.2,0,1,0
"TBM2008011001",15,160,-82.621683,27.789083,1.3,"B",1,2008,9,41.2,0,1,0
"TBM2008011004",15,160,-82.6034,27.832417,0.5,"B",1,2008,11,41.2,0,1,0
"TBM2008011103",17,160,-82.630783,27.5541,0.7,"E",1,2008,10,41.2,0,1,0
"TBM2008011104",17,160,-82.594767,27.57135,1.3,"E",1,2008,10,41.2,0,1,0
"TBM2008011105",17,160,-82.578967,27.569417,0.6,"E",1,2008,12,41.2,0,1,0
"TBM2008011106",17,300,-82.5905,27.519533,2,"E",1,2008,13,13.3416,0,1,0
"TBM2008011107",17,300,-82.637367,27.52265,3.8,"E",1,2008,14,14.824,0,1,0
"TBM2008011202",10,160,-82.68575,27.709883,2,"D",1,2008,9,41.2,0,1,0
"TBM2008011203",10,160,-82.729033,27.673433,0.8,"D",1,2008,11,41.2,0,1,0
"TBM2008011204",10,160,-82.717983,27.652867,1.2,"D",1,2008,12,41.2,0,1,0
"TBM2008014607",24,300,-82.3577,27.857667,2,"K",1,2008,13,3.706,0,1,0
"TBM2008014712",24,300,-82.387183,27.85775,1.4,"K",1,2008,14,7.412,0,1,0
"TBM2008020102",36,300,-82.689567,27.638283,2.1,"D",2,2008,9,14.0828,0,2,0
"TBM2008020103",36,300,-82.655117,27.64335,5.2,"D",2,2008,9,15.5652,0,2,0
"TBM2008020104",36,300,-82.574833,27.67865,6.6,"E",2,2008,10,14.824,0,2,0
"TBM2008020105",36,300,-82.5858,27.715983,4.5,"B",2,2008,11,14.824,0,2,0
"TBM2008020201",38,300,-82.4371,27.843133,3.4,"C",2,2008,9,14.824,0,2,0
"TBM2008020202",38,300,-82.436833,27.78195,3,"C",2,2008,9,14.0828,0,2,0
"TBM2008020203",38,300,-82.478183,27.761267,2.3,"C",2,2008,10,14.0828,0,2,0
"TBM2008020204",38,300,-82.518883,27.799667,5.8,"B",2,2008,11,14.0828,0,2,0
"TBM2008020205",38,300,-82.48445,27.811783,3.5,"C",2,2008,12,14.0828,0,2,0
"TBM2008020301",42,300,-82.56155,27.829033,2.3,"B",2,2008,9,14.824,0,2,0
"TBM2008020302",42,300,-82.546233,27.9025,2.6,"A",2,2008,9,14.824,0,2,0
"TBM2008020303",42,300,-82.561617,27.913367,3.7,"A",2,2008,10,14.0828,0,2,0
"TBM2008020304",42,300,-82.612483,27.938733,4,"A",2,2008,11,13.3416,0,2,0
"TBM2008020401",45,300,-82.443083,27.683283,1.1,"L",2,2008,8,6.6708,0,2,0
"TBM2008020402",45,300,-82.4306,27.667233,2.7,"L",2,2008,9,7.412,0,2,0
"TBM2008020403",45,300,-82.425683,27.667833,3.3,"L",2,2008,10,7.412,0,2,0
"TBM2008020407",45,300,-82.448767,27.70705,6,"L",2,2008,11,6.6708,0,2,0
"TBM2008020408",45,300,-82.457333,27.713017,2.5,"L",2,2008,11,6.6708,0,2,0
"TBM2008020409",45,300,-82.4792,27.717433,2.2,"L",2,2008,11,6.6708,0,2,0
"TBM2008020501",36,300,-82.60835,27.50775,2.1,"E",2,2008,8,14.824,0,2,0
"TBM2008020503",36,300,-82.628267,27.52845,1.9,"E",2,2008,9,14.0828,0,2,0
"TBM2008020504",36,160,-82.642133,27.522617,2,"E",2,2008,9,41.2,0,2,0
"TBM2008020508",36,160,-82.62235,27.5366,0.6,"E",2,2008,11,41.2,0,2,0
"TBM2008020601",42,160,-82.622417,27.9936,1,"A",2,2008,9,41.2,0,2,0
"TBM2008020603",42,160,-82.626183,28.00355,1.8,"A",2,2008,10,41.2,2,2,0.0485436893203883
"TBM2008020605",42,160,-82.684817,27.988883,1.8,"A",2,2008,11,41.2,0,2,0
"TBM2008020607",42,160,-82.68805,27.919617,2,"A",2,2008,13,41.2,0,2,0
"TBM2008020701",43,160,-82.4157,27.8461,1.2,"C",2,2008,9,41.2,0,2,0
"TBM2008020703",43,160,-82.398317,27.848,0.6,"C",2,2008,10,41.2,0,2,0
"TBM2008020704",43,160,-82.401017,27.814583,2.5,"C",2,2008,11,41.2,0,2,0
"TBM2008020707",43,160,-82.435367,27.77485,1.1,"C",2,2008,13,41.2,0,2,0
"TBM2008020801",56,160,-82.590883,27.81275,1,"B",2,2008,8,41.2,0,2,0
"TBM2008020802",56,160,-82.603133,27.832233,0.6,"B",2,2008,9,41.2,0,2,0
"TBM2008020804",56,160,-82.605767,27.8376,1.1,"B",2,2008,10,41.2,0,2,0
"TBM2008020805",56,160,-82.598617,27.826333,2.2,"B",2,2008,11,41.2,0,2,0
"TBM2008020902",45,160,-82.602017,27.588083,0.5,"E",2,2008,10,41.2,0,2,0
"TBM2008020903",45,160,-82.571783,27.607783,0.9,"E",2,2008,10,41.2,0,2,0
"TBM2008020905",45,160,-82.532883,27.6783,0.3,"E",2,2008,13,41.2,0,2,0
"TBM2008021001",44,300,-82.528,27.502067,1.9,"M",2,2008,8,7.412,0,2,0
"TBM2008021002",44,300,-82.526817,27.510583,2.4,"M",2,2008,8,8.1532,0,2,0
"TBM2008021003",44,300,-82.559083,27.506983,3.1,"M",2,2008,9,8.1532,0,2,0
"TBM2008021010",44,300,-82.502417,27.481083,1.4,"N",2,2008,12,7.412,0,2,0
"TBM2008021011",44,300,-82.50115,27.480267,1.2,"N",2,2008,13,7.412,0,2,0
"TBM2008021103",57,160,-82.739683,27.672967,0.9,"D",2,2008,10,41.2,0,2,0
"TBM2008021105",57,160,-82.70985,27.639467,0.8,"D",2,2008,13,41.2,0,2,0
"TBM2008021107",57,160,-82.69405,27.66455,0.9,"D",2,2008,15,41.2,0,2,0
"TBM2008024604",52,300,-82.3609,27.856983,1.6,"K",2,2008,9,6.6708,0,2,0
"TBM2008024608",52,300,-82.370833,27.8579,1.2,"K",2,2008,12,6.6708,2,2,0.299814115248546
"TBM2008030101",63,300,-82.553983,27.842067,6.5,"B",3,2008,8,16.3064,0,2,0
"TBM2008030102",63,300,-82.61115,27.78215,3.2,"B",3,2008,9,16.3064,0,2,0
"TBM2008030103",63,300,-82.599017,27.8942,2.3,"A",3,2008,10,15.5652,0,2,0
"TBM2008030104",63,300,-82.616667,27.901267,2,"A",3,2008,11,15.5652,0,2,0
"TBM2008030106",63,300,-82.550867,27.9339,3,"A",3,2008,12,15.5652,0,2,0
"TBM2008030208",73,300,-82.493683,27.529383,1.3,"M",3,2008,11,6.6708,0,2,0
"TBM2008030209",73,300,-82.503867,27.526033,1.5,"M",3,2008,11,7.412,0,2,0
"TBM2008030210",73,300,-82.510217,27.519167,1.8,"M",3,2008,12,7.412,0,2,0
"TBM2008030211",73,300,-82.520233,27.493117,1.4,"N",3,2008,12,7.412,0,2,0
"TBM2008030212",73,300,-82.512833,27.492033,1.4,"N",3,2008,12,7.412,0,2,0
"TBM2008030306",72,300,-82.481933,27.71725,1.6,"L",3,2008,11,6.6708,0,2,0
"TBM2008030307",72,300,-82.460383,27.712217,3.5,"L",3,2008,12,6.6708,0,2,0
"TBM2008030308",72,300,-82.455733,27.71175,2.3,"L",3,2008,12,6.6708,0,2,0
"TBM2008030309",72,300,-82.4503,27.69055,2,"L",3,2008,12,7.412,0,2,0
"TBM2008030310",72,300,-82.44245,27.68885,1.5,"L",3,2008,13,5.9296,0,2,0
"TBM2008030314",72,300,-82.448533,27.686717,1.2,"L",3,2008,15,6.6708,0,2,0
"TBM2008030401",63,160,-82.7337,27.620167,0.7,"D",3,2008,9,41.2,0,2,0
"TBM2008030403",63,160,-82.69855,27.638817,0.5,"D",3,2008,11,41.2,0,2,0
